frame,trace_ms,gather_ms,net_wall_ms,net_gpu_ms,net_commit_ms,net_wait_ms,demod_ms,present_ms,total_ms
589,0.2252,12.4613,0.0844,4.7650,0.0300,0.0026,0.2712,0.0949,13.1371
590,0.3151,8.6205,12.0228,6.0301,0.0129,11.9746,0.3543,0.0897,21.4025
591,0.2425,8.5959,0.0350,6.6775,0.0097,0.0020,0.2673,0.0891,9.2297
592,0.3448,8.6608,2.6360,5.1285,0.0118,2.5970,0.2624,0.0813,11.9853
593,0.2174,13.5884,0.7944,5.3385,0.0108,0.7522,0.3010,0.0973,14.9985
594,0.2315,8.1720,9.9026,5.8473,0.0071,9.8710,0.3470,0.0923,18.7454
595,0.2219,11.1889,0.0476,9.2380,0.0150,0.0023,0.3478,0.0981,11.9043
596,0.2786,9.3773,5.8361,5.2199,0.0151,5.7947,0.3324,0.0983,15.9227
597,0.2082,8.5671,9.2765,7.4442,0.0083,9.2439,0.3388,0.0906,18.4813
598,0.2912,9.1391,0.0300,6.6773,0.0082,0.0016,0.3272,0.1877,9.9752
599,0.2809,8.4701,7.6210,4.7273,0.0083,7.5781,0.2924,0.1109,16.7752
600,0.2245,9.5961,0.0404,6.2367,0.0104,0.0015,0.2775,0.0947,10.2332
601,0.2280,12.0608,2.9358,4.8015,0.0077,2.9053,0.2772,0.0789,15.5807
602,0.2197,9.4054,5.0008,5.7818,0.0115,4.9521,0.3217,0.0847,15.0323
603,0.2415,12.1675,3.8555,7.2610,0.0074,3.8213,0.3680,0.0860,16.7185
604,0.1763,9.2901,4.6468,6.3633,0.0078,4.6172,0.2640,0.0710,14.4483
605,0.1625,10.2185,9.9100,7.4284,0.0067,9.8832,0.2975,0.0774,20.6658
606,0.1935,8.8468,0.0260,6.6894,0.0054,0.0014,0.1897,0.0695,9.3254
607,0.1900,9.0199,5.4048,4.7755,0.0076,5.3696,0.3549,0.0856,15.0552
608,0.1980,7.9652,4.5590,6.2442,0.0141,4.5202,0.2893,0.0880,13.0995
609,0.1842,14.5667,0.0343,7.3292,0.0073,0.0015,0.2268,0.0708,15.0828
610,0.3588,9.1461,8.2682,7.4222,0.0120,8.2260,0.3438,0.1058,18.2225
611,0.1859,9.8849,7.4157,9.1804,0.0124,7.3770,0.3084,0.0872,17.8820
612,0.2779,9.7123,0.0315,6.3377,0.0080,0.0016,0.2531,0.0757,10.3505
613,0.2233,9.1174,7.3169,4.7736,0.0134,7.2752,0.3018,0.0795,17.0388
614,0.1638,9.2927,0.0368,6.2067,0.0100,0.0018,0.3250,0.1064,9.9247
615,0.2134,12.7815,0.0403,4.7683,0.0131,0.0019,0.2905,0.0927,13.4184
616,0.2370,9.3654,9.2841,7.3536,0.0062,9.2515,0.3400,0.0884,19.3148
617,0.2184,10.3033,0.0493,8.0867,0.0122,0.0023,0.3828,0.1256,11.0794
618,0.1830,13.7494,0.0489,4.9737,0.0100,0.0024,0.3220,0.1047,14.4080
619,0.2035,9.7711,11.8170,4.8897,0.0111,11.7704,0.2916,0.0916,22.1748
620,0.2149,7.8170,0.0420,8.1363,0.0138,0.0020,0.2903,0.0779,8.4422
621,0.2031,12.0723,9.0324,4.9005,0.0138,8.9917,0.3210,0.0902,21.7189
622,0.2757,9.0619,0.0382,6.6047,0.0087,0.0020,0.2653,0.0840,9.7251
623,0.2549,9.9908,6.6180,4.9531,0.0090,6.5755,0.3137,0.0857,17.2630
624,0.2019,9.4724,1.4206,6.7417,0.0105,1.3750,0.2908,0.1038,11.4895
625,0.2343,14.0212,0.0308,6.3452,0.0080,0.0015,0.2618,0.0854,14.6335
626,0.2325,9.5516,9.5462,6.9716,0.0081,9.5112,0.3628,0.0935,19.7866
627,0.1930,9.8445,0.0469,7.3850,0.0132,0.0021,0.3479,0.1444,10.5767
628,0.2688,13.1316,0.0363,4.9814,0.0118,0.0018,0.2635,0.0804,13.7807
629,0.2103,12.7150,9.4784,8.2075,0.0142,9.4358,0.3409,0.1145,22.8591
630,0.2165,8.0813,0.0428,6.1668,0.0107,0.0024,0.3523,0.1029,8.7957
631,0.2133,11.8785,0.0406,4.7619,0.0101,0.0022,0.3144,0.1080,12.5548
632,0.2600,14.7996,0.1664,4.9845,0.0197,0.0027,0.6179,0.1814,16.0253
633,0.2392,10.8307,0.0818,4.7475,0.0210,0.0044,0.6143,0.1992,11.9652
634,0.2843,10.8660,2.6719,4.7786,0.0120,2.6301,0.3723,0.1080,14.3025
635,0.3174,12.3303,0.8373,5.2955,0.0127,0.7929,0.2607,0.0814,13.8271
636,0.2599,9.6525,6.6759,5.3919,0.0133,6.6360,0.3084,0.0797,16.9764
637,0.2882,9.5707,6.7970,7.6266,0.0159,6.7485,0.3249,0.0810,17.0618
638,0.2719,9.5962,2.6630,6.6977,0.0099,2.6246,0.2725,0.0923,12.8959
639,0.1972,12.2933,3.4116,5.4268,0.0132,3.3661,0.3876,0.0918,16.3816
640,0.1934,9.2944,6.0289,5.9296,0.0115,5.9856,0.2947,0.0822,15.8937
641,0.1762,13.0892,0.0342,6.9951,0.0088,0.0020,0.2572,0.0788,13.6357
642,0.2202,9.1130,11.6990,8.0633,0.0077,11.6471,0.3049,0.0801,21.4172
643,0.1838,8.9815,0.0387,7.6815,0.0072,0.0015,0.2562,0.0834,9.5436
644,0.2323,9.2263,1.8833,5.1326,0.0071,1.8521,0.2782,0.1177,11.7378
645,0.1977,11.5652,7.4354,5.9446,0.0086,7.4013,0.2867,0.0808,19.5659
646,0.1930,8.7640,2.7638,6.4135,0.0118,2.7274,0.3373,0.1062,12.1645
647,0.2685,12.7839,0.0401,5.4350,0.0101,0.0020,0.3100,0.0948,13.4973
648,0.2280,8.2769,13.1620,5.3418,0.0092,13.1231,0.2768,0.0895,22.0332
649,0.1883,7.6183,0.0369,6.3686,0.0083,0.0015,0.3062,0.0975,8.2471
650,0.2607,8.1564,3.9479,5.2100,0.0112,3.9033,0.3505,0.0896,12.8051
651,0.2125,13.9944,0.0325,6.0105,0.0107,0.0018,0.2223,0.0808,14.5425
652,0.2914,8.7827,8.9489,6.9833,0.0097,8.9038,0.2750,0.0975,18.3956
653,0.1910,11.0141,0.0387,9.3020,0.0091,0.0020,0.3038,0.0890,11.6366
654,0.2445,9.5122,7.5413,5.2569,0.0427,7.4653,0.3257,0.0754,17.6992
655,0.1615,9.6455,3.3661,8.0458,0.0087,3.3312,0.3033,0.0780,13.5543
656,0.2121,9.2217,5.1871,6.7284,0.0080,5.1566,0.2616,0.0876,14.9701
657,0.2543,13.0122,0.4171,7.7456,0.0094,0.3826,0.3258,0.0983,14.1077
658,0.2364,9.3865,5.4512,5.2396,0.0138,5.4031,0.3263,0.0927,15.4931
659,0.1982,14.2124,0.0353,7.7171,0.0105,0.0017,0.2643,0.0747,14.7850
660,0.1522,13.7062,5.8760,7.2001,0.0105,5.8350,0.3523,0.0900,20.1766
661,0.1584,12.1067,0.0381,6.6278,0.0099,0.0019,0.2914,0.0820,12.6767
662,0.2393,8.0394,9.2738,5.2440,0.0136,9.2382,0.2776,0.0854,17.9154
663,0.2173,8.7156,6.5997,9.4612,0.0098,6.5636,0.3284,0.0709,15.9320
664,0.1979,12.5177,0.0301,6.7854,0.0079,0.0020,0.2333,0.0988,13.0777
665,0.2082,12.5830,6.9461,4.8851,0.0108,6.9117,0.3530,0.1179,20.2082
666,0.2276,9.2562,1.0786,6.8081,0.0095,1.0456,0.3361,0.0992,10.9976
667,0.2913,12.8361,0.0340,6.0594,0.0082,0.0019,0.2737,0.0941,13.5293
668,0.2129,8.3657,12.9922,5.9127,0.0105,12.9435,0.4334,0.1135,22.1177
669,0.1965,7.5442,0.0286,6.5773,0.0067,0.0018,0.2169,0.0776,8.0637
670,0.2148,9.4723,2.9628,5.2250,0.0103,2.9140,0.2774,0.0793,13.0066
671,0.2285,8.9123,10.5301,5.5966,0.0280,10.4303,0.3117,0.0831,20.0657
672,0.2393,8.0326,0.0496,6.7032,0.0128,0.0024,0.3478,0.1133,8.7826
673,0.2757,11.7381,0.0431,5.0596,0.0097,0.0023,0.3361,0.1064,12.4994
674,0.4729,8.6292,12.5352,5.4834,0.0138,12.4810,0.3134,0.0774,22.0280
675,0.2223,7.7867,0.0343,6.5651,0.0089,0.0018,0.2631,0.0822,8.3887
676,0.2660,9.1372,0.0479,5.1611,0.0101,0.0021,0.3197,0.1073,9.8781
677,0.2626,10.2345,7.5910,4.7927,0.0271,7.4940,0.3048,0.0942,18.4872
678,0.4131,9.5638,0.0485,6.3231,0.0131,0.0019,0.3147,0.1270,10.4671
679,0.2681,7.7149,0.0404,4.7526,0.0092,0.0016,0.2657,0.0830,8.3721
680,0.2439,9.2946,12.1477,7.4684,0.0075,12.0553,0.2910,0.0840,22.0612
681,0.1909,7.9810,0.0365,7.2127,0.0115,0.0017,0.2545,0.0792,8.5421
682,0.2383,8.2785,4.6614,4.9588,0.0075,4.6325,0.2547,0.0977,13.5306
683,0.2041,10.7975,5.3466,6.0510,0.0117,5.2990,0.3580,0.0917,16.7978
684,0.1840,13.0761,0.0327,6.4859,0.0076,0.0012,0.3123,0.0795,13.6846
685,0.1742,13.9655,5.3690,4.8525,0.0059,5.3405,0.3748,0.0910,19.9745
686,0.2371,9.2580,1.2239,6.2900,0.0078,1.1657,0.3183,0.1024,11.1397
687,0.1976,12.7961,3.9325,6.2526,0.0080,3.8982,0.2917,0.0978,17.3157
688,0.2401,9.3872,2.9061,6.0351,0.0068,2.8738,0.2778,0.0884,12.8995
689,0.2261,12.3039,5.4903,6.5288,0.0183,5.4267,0.3247,0.1286,18.4735
690,0.2688,8.3761,3.0238,6.3625,0.0113,2.9863,0.2734,0.0957,12.0378
691,0.2321,8.0214,10.2745,6.3279,0.0097,10.2317,0.3383,0.0964,18.9626
692,0.2567,8.8384,0.0442,6.9376,0.0225,0.0017,0.2439,0.1032,9.4864
693,0.2617,8.8202,7.2861,4.7644,0.0091,7.2447,0.3558,0.0961,16.8199
694,0.2155,9.4153,0.0357,6.1869,0.0078,0.0014,0.2547,0.0774,9.9986
695,0.2601,13.8293,0.0308,5.2082,0.0072,0.0016,0.2416,0.0744,14.4361
696,0.2568,9.5290,6.3542,5.2170,0.0088,6.3103,0.3641,0.1217,16.6258
697,0.1886,13.2339,0.0480,8.3770,0.0150,0.0020,0.3292,0.1579,13.9576
698,0.2055,9.5886,10.9512,6.9996,0.0165,10.8949,0.3490,0.0825,21.1767
699,0.1834,9.2847,0.0308,6.5045,0.0074,0.0019,0.2085,0.0976,9.8051
700,0.1931,9.4983,2.6740,5.2465,0.0099,2.6371,0.3116,0.0930,12.7700
701,0.1415,10.4079,9.7662,6.4126,0.0075,9.7289,0.3437,0.0879,20.7472
702,0.2223,9.9697,0.0299,7.0120,0.0069,0.0016,0.2196,0.0730,10.5145
703,0.2408,13.6569,0.0299,4.7503,0.0077,0.0015,0.2343,0.0777,14.2395
704,0.2000,9.4590,12.1710,7.4868,0.0137,12.1205,0.4069,0.1034,22.3402
705,0.3025,7.7392,0.0334,7.2562,0.0084,0.0018,0.2816,0.0737,8.4304
706,0.2166,9.2988,3.0091,5.2584,0.0144,2.9538,0.2691,0.0930,12.8866
707,0.2789,13.3870,2.0917,5.5053,0.0116,2.0457,0.3484,0.1011,16.2071
708,0.2816,9.3680,5.6851,5.5568,0.0142,5.6434,0.3518,0.1158,15.8024
709,0.2536,13.2548,0.0355,7.7155,0.0090,0.0019,0.2933,0.1298,13.9670
710,0.2295,9.5773,7.4832,5.2010,0.0082,7.4448,0.2920,0.1055,17.6874
711,0.3286,11.5586,0.0300,7.9721,0.0077,0.0015,0.2916,0.0788,12.2876
712,0.2354,9.5941,5.3796,5.3264,0.0127,5.3355,0.3955,0.0847,15.6892
713,0.2966,16.5104,0.0817,7.8151,0.0191,0.0023,4.8694,0.1150,21.8731
714,0.2941,9.4320,3.7266,5.2426,0.0071,3.6920,0.2717,0.0758,13.8003
715,0.1958,12.5325,3.3940,6.5765,0.0100,3.3568,0.2857,0.0835,16.4914
716,0.2117,9.2665,5.7516,6.7412,0.0078,5.7118,0.3982,0.1340,15.7621
717,0.2267,13.3952,0.0384,8.0604,0.0104,0.0018,0.3107,0.0963,14.0674
718,0.1892,8.8536,0.0465,5.1648,0.0129,0.0018,0.3035,0.0917,9.4844
719,0.2080,16.7346,0.0401,4.8954,0.0110,0.0019,0.3101,0.0902,17.3831
720,0.2218,9.5805,7.5783,6.8050,0.0063,7.5474,0.3729,0.0738,17.8272
721,0.2195,12.7310,0.0371,8.7015,0.0111,0.0015,0.2846,0.0955,13.3676
722,0.2454,9.1203,9.9028,5.2934,0.0112,9.8671,0.3251,0.0837,19.6773
723,0.1884,10.1942,0.0315,6.7056,0.0081,0.0014,0.2269,0.0766,10.7176
724,0.2116,9.4115,3.9990,5.2501,0.0119,3.9531,0.3700,0.1171,14.1092
725,0.1888,13.5102,2.0550,7.2212,0.0467,1.9113,0.3525,0.1003,16.2067
726,0.1997,9.5123,5.4605,5.5741,0.0120,5.4166,0.2465,0.0752,15.4942
727,0.2384,8.5587,10.9025,8.0042,0.0123,10.8613,0.3139,0.0848,20.0984
728,0.3314,8.5168,0.0374,7.0074,0.0089,0.0018,0.2632,0.0820,9.2309
729,0.2000,13.9310,0.0388,5.1812,0.0107,0.0018,0.3261,0.1133,14.6091
730,0.2340,9.1190,10.0958,5.2672,0.0138,10.0483,0.3933,0.1077,19.9498
731,0.2130,9.0814,0.0323,7.0626,0.0086,0.0018,0.2361,0.0753,9.6381
732,0.2153,9.3565,2.9574,5.1340,0.0092,2.9233,0.2747,0.1001,12.9040
733,0.2342,14.8351,0.0369,6.5384,0.0080,0.0015,0.2817,0.0840,15.4718
734,0.2017,8.6200,13.4878,6.4641,0.0090,13.4519,0.5321,0.1419,22.9834
735,0.2134,7.7468,0.0378,6.3131,0.0083,0.0018,0.2614,0.1574,8.4168
736,0.2561,9.6321,0.0433,5.1612,0.0108,0.0016,0.2657,0.1036,10.3008
737,0.2858,7.6222,0.0386,4.8104,0.0084,0.0019,0.2232,0.0927,8.2626
738,0.2228,9.4499,7.8216,7.8276,0.0063,7.7925,0.2923,0.0822,17.8688
739,0.2572,14.4913,0.0342,9.4998,0.0082,0.0015,0.2592,0.0783,15.1202
740,0.2550,9.3966,11.4699,7.3883,0.0082,11.4320,0.3069,0.1086,21.5370
741,0.1822,8.4350,0.0350,7.4195,0.0079,0.0019,0.2457,0.0755,8.9734
742,0.2142,8.3323,5.0082,5.2222,0.0075,4.9734,0.2656,0.0863,13.9067
743,0.2693,12.2163,1.0955,5.8348,0.0097,1.0579,0.3430,0.0950,14.0190
744,0.2560,9.4186,7.8007,5.3752,0.0147,7.7601,0.2977,0.1023,17.8753
745,0.2461,11.2707,0.0380,6.9569,0.0094,0.0020,0.3434,0.0807,11.9789
746,0.2143,11.7563,4.8565,5.0096,0.0092,4.8231,0.4072,0.1148,17.3492
747,0.2192,11.2280,0.0392,5.8264,0.0102,0.0020,0.3186,0.1082,11.9133
748,0.2603,9.4581,5.8150,5.2909,0.0091,5.7790,0.3691,0.0828,15.9853
749,0.2700,13.7275,0.0365,8.1108,0.0072,0.0017,0.2857,0.1138,14.4335
750,0.1923,9.6831,5.3142,5.2606,0.0114,5.2763,0.3519,0.1206,15.6621
751,0.2966,14.1716,0.0372,8.0041,0.0091,0.0019,0.2891,0.0957,14.8903
752,0.2804,9.5793,8.1930,5.1910,0.0155,8.1412,0.3911,0.1160,18.5598
753,0.3495,8.4681,0.0303,6.8093,0.0084,0.0015,0.3700,0.0867,9.3047
754,0.2066,10.0869,3.5343,5.1706,0.0853,3.3700,0.6181,0.1773,14.6232
755,0.2566,12.1352,2.8202,6.0823,0.0155,2.7539,0.3145,0.1221,15.6487
756,0.2112,9.6669,2.5419,5.7789,0.0155,2.4904,0.3555,0.1004,12.8759
757,0.1928,16.3607,0.0650,6.3344,0.0150,0.0026,0.3378,0.0753,17.0317
758,0.1867,9.5757,12.3193,10.3406,0.0108,12.2730,0.3493,0.0946,22.5256
759,0.1977,9.8567,0.0400,8.6766,0.0103,0.0020,0.3110,0.0932,10.4987
760,0.2454,9.6266,2.6205,5.3307,0.0380,2.5527,0.3137,0.0834,12.8896
761,0.2543,8.0945,20.2599,8.6833,0.0139,20.2148,0.3703,0.0866,29.0657
762,0.1757,7.8178,0.0308,8.1838,0.0063,0.0017,0.1958,0.0827,8.3029
763,0.2639,10.7358,0.0485,4.8419,0.0129,0.0016,0.2941,0.0953,11.4375
764,0.2180,9.0563,9.0088,5.4990,0.0127,8.9554,0.3765,0.1248,18.7845
765,0.1825,14.6755,0.0368,9.9210,0.0076,0.0016,0.2033,0.1027,15.2007
766,0.1806,9.6435,12.5692,9.1452,0.0151,12.5120,0.3102,0.0829,22.7864
767,0.2448,8.1943,0.0443,7.8588,0.0100,0.0020,0.2944,0.1453,8.9230
768,0.3340,9.4907,1.0649,5.2455,0.0103,1.0222,0.2603,0.0755,11.2253
769,0.1984,15.6057,0.0566,5.3847,0.0150,0.0023,0.3700,0.1282,16.3588
770,0.2014,10.1175,7.9673,5.0118,0.0114,7.9232,0.3451,0.1002,18.7315
771,0.2642,12.8152,0.0324,8.7394,0.0079,0.0015,0.2839,0.0909,13.4865
772,0.2900,9.4401,8.0157,5.1628,0.0085,7.9787,0.3687,0.1264,18.2409
773,0.3221,9.4901,0.0379,7.1342,0.0087,0.0020,0.3023,0.0893,10.2417
774,0.2500,9.9298,5.1821,5.1953,0.0159,5.1297,0.3691,0.0995,15.8306
775,0.1836,14.0451,0.0327,7.3933,0.0080,0.0019,0.2378,0.0731,14.5722
776,0.3699,9.4858,7.5551,7.6352,0.0108,7.5059,0.3121,0.1038,17.8268
777,0.2405,13.8168,0.0353,9.3080,0.0068,0.0018,0.3357,0.0932,14.5216
778,0.2068,9.4537,11.2966,7.5124,0.0079,11.2620,0.3849,0.0936,21.4356
779,0.2112,8.0076,0.0298,7.4245,0.0063,0.0016,0.2161,0.0697,8.5344
780,0.2698,9.6759,1.6566,5.6350,0.0168,1.5977,0.3853,0.1028,12.0904
781,0.2563,15.0382,0.0492,5.7550,0.0112,0.0062,0.3878,0.1143,15.8458
782,0.3620,9.7688,5.8430,5.1936,0.0152,5.7960,0.4239,0.1182,16.5158
783,0.2013,11.1432,2.5703,7.4099,0.0120,2.5180,0.2632,0.0863,14.2642
784,0.2526,9.6100,6.1120,6.5590,0.0114,6.0741,0.3845,0.1270,16.4861
785,0.3105,12.3462,0.0523,8.3747,0.0126,0.0029,0.4442,0.1068,13.2601
786,0.3271,9.6598,5.4097,5.2086,0.0124,5.3582,0.2929,0.0901,15.7796
787,0.2243,12.7286,0.0484,7.1607,0.0116,0.0024,0.3332,0.1124,13.4469
788,0.2827,12.1376,7.0800,5.1505,0.0230,6.8311,0.8655,0.1871,20.5528
789,0.3310,9.6493,0.0306,6.8484,0.0081,0.0015,0.2416,0.0668,10.3193
790,0.2740,9.6475,3.7175,5.2247,0.0145,3.6751,0.3655,0.0754,14.0798
791,0.2294,11.7890,3.1153,6.9331,0.0084,3.0777,0.3525,0.0847,15.5709
792,0.3049,9.5602,5.5715,6.4440,0.0080,5.5379,0.3072,0.0866,15.8305
793,0.2335,12.2213,0.0504,6.6187,0.0110,0.0025,0.2585,0.0683,12.8320
794,0.2409,9.2867,8.2627,7.6979,0.0153,8.2079,0.3407,0.1108,18.2418
795,0.2424,8.2930,0.0346,9.4820,0.0080,0.0015,0.2722,0.0842,8.9263
796,0.2160,9.6107,10.1857,7.5515,0.0135,10.1435,0.3060,0.0811,20.3997
797,0.2163,10.2447,0.0324,7.9285,0.0084,0.0018,0.2710,0.0853,10.8498
798,0.2047,9.6145,4.1877,5.1716,0.0092,4.1526,0.2908,0.1007,14.3984
799,0.1901,11.0246,7.9729,7.1318,0.0089,7.9392,0.2991,0.1037,19.5904
800,0.2677,9.6972,0.0317,6.2833,0.0078,0.0018,0.2378,0.0767,10.3112
801,0.2754,13.1310,0.0439,4.7495,0.0142,0.0021,0.3201,0.1075,13.8779
802,0.2152,9.7856,6.0674,5.2570,0.0152,6.0274,0.3070,0.0860,16.4613
803,0.1901,9.8955,7.2364,8.2232,0.0097,7.1977,0.3494,0.1115,17.7829
804,0.2035,9.9147,0.0318,6.9298,0.0071,0.0014,0.2431,0.0806,10.4738
805,0.2679,13.6335,0.0413,4.8019,0.0116,0.0019,0.2896,0.0901,14.3225
806,0.2666,8.8668,12.0965,5.6455,0.0087,12.0533,0.3643,0.0920,21.6862
807,0.2114,7.9525,0.0301,6.4293,0.0074,0.0016,0.2348,0.0753,8.5041
808,0.2848,9.5919,0.9216,5.7898,0.0093,0.8824,0.2762,0.0908,11.1652
809,0.2749,12.9092,4.4303,5.2962,0.0119,4.3878,0.3589,0.0732,18.0465
810,0.1912,9.5984,2.4337,6.1830,0.0295,2.3776,0.2654,0.0723,12.5610
811,0.1620,15.7727,0.0344,6.2234,0.0070,0.0020,0.2881,0.0846,16.3419
812,0.2529,8.9308,8.3150,5.1757,0.0094,8.2757,0.3198,0.0928,17.9114
813,0.2241,9.0788,6.0860,8.7165,0.0182,6.0365,0.2926,0.0823,15.7639
814,0.2486,9.5825,0.9064,6.4566,0.0112,0.8634,0.2127,0.0632,11.0133
815,0.1583,14.6680,0.0602,5.3310,0.0104,0.0015,0.3249,0.0927,15.3041
816,0.2238,9.5506,7.6485,7.4909,0.0121,7.6077,0.3029,0.0790,17.8049
817,0.2097,11.3057,5.1874,9.1229,0.0070,5.1514,0.2980,0.1032,17.1039
818,0.2185,9.3286,2.7478,6.1694,0.0070,2.7171,0.3375,0.1041,12.7366
819,0.2532,14.9272,0.4700,6.4871,0.0058,0.4411,0.3470,0.1255,16.1230
820,0.2343,9.7498,6.1724,5.3458,0.0097,6.1358,0.2890,0.0808,16.5263
821,0.2212,13.4890,1.8020,9.1662,0.0142,1.7598,0.3005,0.0650,15.8776
822,0.2197,9.6597,9.9443,11.5270,0.0155,9.8960,0.3995,0.1192,20.3424
823,0.2324,8.4838,13.1207,6.5723,0.0172,13.0678,0.3714,0.0861,22.2945
824,0.1612,8.4683,0.0313,7.4636,0.0081,0.0020,0.2130,0.0815,8.9553
825,0.2134,12.0673,0.0428,5.5049,0.0113,0.0020,0.3280,0.1688,12.8203
826,0.2027,9.7412,7.7221,6.1449,0.0115,7.6820,0.3165,0.0903,18.0727
827,0.2417,12.1504,2.9012,8.6203,0.0162,2.8607,0.3465,0.0984,15.7381
828,0.2081,9.6055,3.1285,5.7144,0.0100,3.0847,0.2735,0.0808,13.2965
829,0.2191,15.3378,0.0367,6.6028,0.0082,0.0018,0.3302,0.0912,16.0150
830,0.2102,9.7034,6.6039,6.3313,0.0166,6.5546,0.3740,0.1229,17.0145
831,0.2655,13.2565,0.0303,8.5866,0.0082,0.0018,0.2592,0.0772,13.8886
832,0.2355,9.7425,7.5183,5.2346,0.0088,7.4772,0.3410,0.0941,17.9313
833,0.1864,12.1554,0.0298,7.8060,0.0070,0.0015,0.2834,0.0737,12.7286
834,0.2400,9.9228,2.8436,5.1430,0.0137,2.8050,0.2627,0.0833,13.3523
835,0.1877,15.2645,2.8928,6.6139,0.0101,2.8452,0.2850,0.1020,18.7320
836,0.2115,9.6144,4.7729,5.7725,0.0134,4.7336,0.3006,0.1092,15.0087
837,0.1919,15.1158,0.3826,7.5315,0.0078,0.3480,0.2917,0.0812,16.0632
838,0.1976,9.0642,8.5896,6.7062,0.0170,8.5350,0.3340,0.0874,18.2727
839,0.1812,12.5821,0.0410,9.0568,0.0131,0.0019,0.3013,0.0902,13.1958
840,0.2328,10.0339,8.4158,6.7212,0.0077,8.3792,0.3427,0.0834,19.1087
841,0.2005,10.7375,0.0387,8.3324,0.0103,0.0019,0.3660,0.0840,11.4267
842,0.2427,9.5830,4.8320,4.9750,0.0130,4.7899,0.2707,0.0813,15.0097
843,0.2383,12.9162,2.7846,7.5741,0.0094,2.7483,0.3252,0.1085,16.3728
844,0.2415,9.5631,4.4757,5.9327,0.0115,4.4318,0.3010,0.1243,14.7055
845,0.2327,12.7550,2.7482,7.2810,0.0093,2.7118,0.2691,0.0828,16.0877
846,0.2075,9.5367,6.2308,5.7191,0.0132,6.1884,0.3098,0.0806,16.3655
847,0.2350,11.7120,0.0288,6.9513,0.0077,0.0018,0.2316,0.0645,12.2719
848,0.1642,8.4677,13.7099,5.3509,0.0099,13.6672,0.3215,0.0817,22.7450
849,0.2218,7.8608,0.0384,6.3712,0.0103,0.0024,0.3017,0.0994,8.5222
850,0.2557,11.2033,0.0453,5.1856,0.0135,0.0019,0.2647,0.0822,11.8512
851,0.2037,13.8465,6.1179,4.8530,0.0144,6.0588,0.3163,0.0825,20.5668
852,0.2259,9.1130,2.4054,6.4421,0.0134,2.3549,0.2816,0.0883,12.1143
853,0.2486,9.3830,0.0500,5.4673,0.0087,0.0025,0.3023,0.1005,10.0843
854,0.2084,9.5529,6.6242,6.1556,0.0102,6.5835,0.2965,0.0826,16.7645
855,0.1894,11.1646,3.9441,8.7567,0.0100,3.8972,0.3125,0.0835,15.6942
856,0.2155,9.5183,5.2426,7.4573,0.0113,5.2005,0.3614,0.1009,15.4388
857,0.2508,14.3452,0.0315,7.5939,0.0078,0.0016,0.2458,0.0658,14.9391
858,0.1830,9.3739,9.3318,9.3175,0.0126,9.2883,0.3308,0.1087,19.3284
859,0.2508,11.5741,0.0332,9.7028,0.0089,0.0017,0.2662,0.0823,12.2066
860,0.2728,9.5826,5.5922,5.1941,0.0105,5.5472,0.3623,0.0820,15.8920
861,0.2292,13.7527,0.0325,7.6510,0.0109,0.0017,0.2778,0.0795,14.3718
862,0.2175,9.1918,10.2907,5.3973,0.0141,10.2397,0.4483,0.0824,20.2308
863,0.2265,7.9448,0.0299,6.7987,0.0062,0.0017,0.2231,0.0690,8.4933
864,0.2616,8.7088,6.4440,5.1268,0.0076,6.3971,0.3313,0.0910,15.8367
865,0.1577,13.8117,0.0250,6.4114,0.0053,0.0014,0.2130,0.0612,14.2685
866,0.1687,9.4763,12.7835,9.9316,0.0167,12.7095,0.3183,0.0764,22.8232
867,0.2125,8.4084,0.0433,8.4481,0.0097,0.0020,0.3156,0.0981,9.0778
868,0.2321,10.0503,0.0270,5.1799,0.0067,0.0017,0.2983,0.0994,10.7070
869,0.2134,15.1444,0.0315,4.8037,0.0084,0.0016,0.2633,0.0775,15.7300
870,0.2351,9.6367,5.7306,5.1814,0.0078,5.6984,0.3085,0.0741,15.9851
871,0.2723,13.1570,0.0437,7.5559,0.0118,0.0016,0.2807,0.1684,13.9220
872,0.1616,9.7276,6.2588,5.3055,0.0076,6.2248,0.3235,0.0911,16.5625
873,0.1461,11.3145,6.7953,8.3268,0.0080,6.7532,0.3454,0.0790,18.6803
874,0.1914,8.7457,2.8629,6.6083,0.0114,2.8211,0.3093,0.0846,12.1938
875,0.1735,14.8380,0.0368,5.8459,0.0103,0.0018,0.2448,0.0831,15.3762
876,0.1836,9.0242,10.1695,5.4219,0.0135,10.1228,0.3654,0.0949,19.8377
877,0.2565,9.6850,0.0333,7.8900,0.0110,0.0015,0.2345,0.0728,10.2820
878,0.2462,8.9065,4.6780,5.5708,0.0076,4.6455,0.3313,0.1010,14.2630
879,0.1892,9.6276,8.9882,7.4286,0.0099,8.9478,0.3940,0.1064,19.3054
880,0.2308,9.0006,0.0387,6.4842,0.0086,0.0020,0.2733,0.1091,9.6525
881,0.2043,9.3525,6.0072,4.8330,0.0133,5.9563,0.3184,0.0790,15.9615
882,0.2567,9.9099,0.0395,6.1328,0.0085,0.0020,0.3040,0.0937,10.6038
883,0.2053,12.1780,3.2341,5.0500,0.0114,3.1895,0.3164,0.1020,16.0359
884,0.2425,9.5813,4.1042,6.6799,0.0141,4.0714,0.3413,0.1047,14.3740
