frame,trace_ms,gather_ms,net_wall_ms,net_gpu_ms,net_commit_ms,net_wait_ms,demod_ms,present_ms,total_ms
586,13.1856,2.0006,3.0305,5.3179,0.0116,2.9863,0.2800,0.0992,18.5959
587,11.9361,1.7468,0.0272,6.5721,0.0090,0.0014,0.1552,0.0793,13.9446
588,8.5072,1.9744,11.1632,9.6380,0.0055,11.1335,0.3045,0.0703,22.0196
589,9.1865,1.7618,0.0280,7.9280,0.0060,0.0015,0.1960,0.0912,11.2635
590,8.5952,1.8847,4.1752,5.7073,0.0102,4.1472,0.2337,0.0967,14.9855
591,15.3833,1.7567,0.0235,7.2905,0.0051,0.0016,0.1504,0.0938,17.4076
592,8.8775,1.8973,11.6025,10.6950,0.0103,11.5669,0.2939,0.0973,22.7685
593,9.0355,1.7807,0.0291,8.3484,0.0082,0.0015,0.2120,0.0779,11.1352
594,7.7008,1.8715,6.9040,5.1769,0.0076,6.8729,0.2892,0.0935,16.8590
595,12.1443,1.7833,0.0243,7.1684,0.0083,0.0015,0.1643,0.0788,14.1950
596,13.3067,1.9426,2.3248,5.3858,0.0133,2.2858,0.1966,0.0698,17.8406
597,15.0711,1.9497,0.0307,6.6072,0.0057,0.0013,0.2077,0.0721,17.3313
598,14.5966,1.9644,3.0188,5.4577,0.0102,2.9802,0.2568,0.0973,19.9339
599,13.9525,1.9401,0.0257,5.6084,0.0067,0.0015,0.1904,0.0828,16.1914
600,15.4513,2.1211,0.0354,5.4160,0.0092,0.0014,0.2890,0.0994,17.9963
601,15.7875,1.9496,0.0355,4.9519,0.0074,0.0015,0.2516,0.0808,18.1051
602,15.3336,2.3836,0.0724,5.5532,0.0065,0.0429,0.1745,0.0503,18.0145
603,8.9545,8.9274,0.0521,10.1213,0.0113,0.0017,0.3084,0.1015,18.3439
604,13.6751,2.0118,2.2215,5.3978,0.0081,2.1855,0.2820,0.1141,18.3045
605,15.2863,1.8438,0.0426,6.6616,0.0184,0.0024,0.1767,0.0835,17.4329
606,8.5545,1.8194,11.1399,9.6199,0.0050,11.1063,0.1973,0.0625,21.7736
607,9.9145,1.7960,0.0281,7.9828,0.0070,0.0018,0.2092,0.0907,12.0385
608,7.4907,1.9490,7.0383,5.2865,0.0071,7.0116,0.2570,0.0843,16.8191
609,13.1476,1.8759,0.0342,8.3672,0.0060,0.0013,0.1852,0.0964,15.3393
610,12.9389,1.9319,6.8078,5.4624,0.0063,6.7711,0.3244,0.0739,22.0769
611,10.9865,1.9303,0.0285,6.2020,0.0059,0.0011,0.1872,0.0821,13.2145
612,7.9427,1.9112,12.2145,9.9775,0.0091,12.1796,0.3246,0.0989,22.4919
613,7.8391,1.7755,0.0258,6.6105,0.0060,0.0020,0.1828,0.0892,9.9124
614,7.3533,2.0125,3.4046,5.1481,0.0081,3.3641,0.2960,0.0794,13.1458
615,14.1492,1.7433,0.0260,6.7281,0.0059,0.0020,0.1801,0.1194,16.2181
616,11.8896,1.9875,4.4336,5.3617,0.0140,4.3954,0.2584,0.0976,18.6668
617,13.9074,1.7819,0.0291,7.0895,0.0073,0.0015,0.2050,0.0814,16.0049
618,8.6438,1.8258,9.7404,8.3668,0.0054,9.7148,0.3186,0.0849,20.6135
619,9.4372,1.7813,0.0294,7.9659,0.0063,0.0021,0.1975,0.0855,11.5310
620,7.1340,1.8792,7.8954,5.1571,0.0087,7.8698,0.3153,0.1035,17.3275
621,11.0438,1.7535,0.0304,8.3603,0.0074,0.0017,0.2214,0.1122,13.1613
622,8.6410,2.0569,10.6874,5.6761,0.0118,10.6471,0.3821,0.1091,21.8765
623,7.9947,1.8618,0.0290,7.8147,0.0084,0.0016,0.2137,0.1016,10.2008
624,7.3094,2.0085,5.4807,5.2971,0.0093,5.4410,0.3808,0.0914,15.2708
625,13.5726,1.7055,0.0265,7.7619,0.0068,0.0015,0.1907,0.0882,15.5834
626,12.5814,1.8379,5.3948,5.3152,0.0056,5.3688,0.2294,0.0970,20.1405
627,13.3812,1.6840,0.0217,7.0589,0.0053,0.0013,0.1650,0.0700,15.3218
628,12.7363,1.9594,3.9489,5.5672,0.0065,3.9259,0.2763,0.1016,19.0225
629,14.5441,1.7313,0.0226,7.2613,0.0052,0.0013,0.1580,0.0776,16.5335
630,13.1410,1.8663,5.3235,5.2709,0.0095,5.2953,0.2653,0.0848,20.6810
631,12.3311,1.7446,0.0465,6.0806,0.0278,0.0015,0.2529,0.0702,14.4452
632,13.9895,1.9178,1.7332,5.3330,0.0063,1.7086,0.2682,0.0878,17.9964
633,14.7088,1.8801,0.0302,5.8970,0.0071,0.0017,0.2196,0.0874,16.9261
634,13.3323,1.8802,3.2128,5.2873,0.0065,3.1866,0.2303,0.1196,18.7752
635,13.1965,1.8657,0.0386,5.4630,0.0082,0.0015,0.2317,0.1438,15.4762
636,14.8129,1.7784,0.0312,5.2896,0.0108,0.0014,0.2083,0.0902,16.9211
637,15.5358,1.8612,0.0401,4.8585,0.0083,0.0018,0.2870,0.0895,17.8136
638,13.9948,2.0993,0.6098,5.4079,0.0087,0.5743,0.3351,0.1149,17.1539
639,14.3033,1.9788,0.0507,5.1037,0.0128,0.0022,0.3602,0.1020,16.7949
640,12.5649,1.9713,5.1446,5.3195,0.0094,5.1040,0.3600,0.1001,20.1410
641,10.5508,1.8924,0.0368,5.9592,0.0096,0.0017,0.2753,0.1002,12.8557
642,7.9690,2.1328,12.0771,11.0455,0.0067,12.0403,0.3594,0.1001,22.6383
643,7.0826,1.9756,0.0282,6.5230,0.0075,0.0016,0.2415,0.0707,9.3986
644,9.3509,2.4956,9.0519,7.2455,0.0095,9.0155,0.3087,0.0822,21.2893
645,11.1146,1.8780,0.0263,6.9330,0.0083,0.0015,0.1956,0.0797,13.2941
646,12.3179,2.0141,4.7749,5.3554,0.0095,4.7446,0.2706,0.1118,19.4893
647,12.4711,1.7926,0.0265,6.2290,0.0067,0.0010,0.1997,0.1160,14.6058
648,14.6558,1.9217,1.7758,5.3245,0.0064,1.7475,0.2278,0.1057,18.6868
649,15.4954,1.7861,0.0320,6.1143,0.0081,0.0015,0.2304,0.0702,17.6140
650,8.4060,1.8646,10.5260,10.0196,0.0065,10.4968,0.3190,0.1176,21.2332
651,10.1805,1.8251,0.0282,8.7825,0.0060,0.0015,0.1933,0.0912,12.3184
652,8.5214,2.0298,6.6146,5.2478,0.0143,6.5713,0.3092,0.0779,17.5529
653,12.1277,1.7770,0.0310,7.3594,0.0084,0.0015,0.1952,0.0770,14.2080
654,8.7103,1.8642,11.2551,5.3224,0.0072,11.2314,0.2815,0.0809,22.1920
655,9.8216,1.7490,0.0264,7.4124,0.0067,0.0016,0.1989,0.0817,11.8776
656,8.3126,1.9138,7.6416,5.1950,0.0058,7.6190,0.2084,0.0804,18.1567
657,10.9094,1.7304,0.0230,6.9561,0.0055,0.0014,0.1751,0.0843,12.9221
658,8.4085,1.8738,7.2054,7.2603,0.0051,7.1830,0.2888,0.1170,17.8934
659,12.2449,1.8248,0.0341,8.0687,0.0104,0.0017,0.2306,0.1069,14.4413
660,8.8358,1.8631,10.4107,8.3301,0.0072,10.3801,0.2963,0.1040,21.5099
661,8.7690,1.7375,0.0321,6.9437,0.0101,0.0016,0.1793,0.1125,10.8304
662,7.8510,1.9199,2.4292,5.1980,0.0083,2.4025,0.2250,0.0740,12.4990
663,14.4583,1.6710,0.0190,5.3107,0.0048,0.0011,0.1559,0.0846,16.3888
664,11.6638,1.8579,6.7992,5.2998,0.0049,6.7749,0.2290,0.0700,20.6199
665,11.5468,1.7725,0.0235,6.8966,0.0060,0.0015,0.2017,0.0811,13.6257
666,13.1592,1.8203,2.3228,5.2959,0.0095,2.2968,0.2202,0.0983,17.6207
667,14.5994,1.7448,0.0303,5.9734,0.0099,0.0017,0.2187,0.0886,16.6818
668,13.5425,1.8856,2.2462,5.3556,0.0082,2.2156,0.2647,0.1060,18.0450
669,14.3072,2.0717,0.0387,5.4235,0.0121,0.0018,0.2735,0.1030,16.7942
670,14.5393,2.2546,0.1042,5.0764,0.0073,0.0770,0.1877,0.0873,17.1730
671,16.7149,1.7000,0.0256,4.9035,0.0061,0.0015,0.1817,0.0900,18.7122
672,9.8044,2.6538,11.9745,7.5623,0.0096,11.9322,0.2978,0.0972,24.8277
673,8.5170,1.9730,0.0308,7.0557,0.0075,0.0017,0.2415,0.0750,10.8372
674,8.6421,2.0708,2.1204,5.2601,0.0066,2.0924,0.1900,0.0884,13.1116
675,9.4250,4.9872,14.8011,6.1415,0.0163,14.7532,0.3223,0.1018,29.6374
676,6.9555,1.7924,0.0241,8.0721,0.0057,0.0016,0.1552,0.0751,9.0023
677,10.8219,1.7877,0.0223,4.7894,0.0057,0.0018,0.1560,0.1108,12.8987
678,8.9577,2.5438,11.7300,10.1877,0.0106,11.6888,0.3316,0.0970,23.6599
679,11.0640,9.7252,0.0446,7.2355,0.0154,0.0018,0.2670,0.0762,21.1770
680,34.0001,12.0863,0.0443,22.0237,0.0100,0.0013,0.2327,0.0806,46.4440
681,18.4775,9.8184,29.6294,7.2724,0.0195,29.5812,0.2596,0.0624,58.2474
682,13.3985,1.7252,0.0221,11.1324,0.0055,0.0012,0.1441,0.0745,15.3644
683,16.6211,1.7511,0.0263,4.8829,0.0077,0.0013,0.2462,0.0781,18.7228
684,7.2634,2.1059,40.7232,7.7277,0.0057,40.6919,0.3340,0.0539,50.4804
685,6.7280,1.8702,0.0331,7.7195,0.0094,0.0012,0.2318,0.0954,8.9585
686,8.6561,1.7806,0.0390,5.2740,0.0088,0.0017,0.1710,0.0710,10.7177
687,14.8604,1.7439,0.0206,5.2469,0.0045,0.0013,0.2565,0.0767,16.9581
688,14.5876,1.8787,1.8560,5.3265,0.0050,1.8312,0.2043,0.0689,18.5955
689,16.8522,1.9815,0.0318,6.0898,0.0070,0.0018,0.2040,0.0951,19.1647
690,11.7853,2.0143,4.4584,5.3970,0.0120,4.4225,0.2226,0.0835,18.5639
691,16.4308,4.6178,0.0260,4.9211,0.0066,0.0018,0.1795,0.0799,21.3339
692,8.6483,2.0650,12.3192,9.7329,0.0092,12.2821,0.3054,0.1231,23.4610
693,6.8914,1.7908,0.0245,9.1370,0.0060,0.0016,0.1720,0.0639,8.9425
694,8.8338,1.9164,6.9848,6.3745,0.0066,6.9611,0.2842,0.0929,18.1121
695,13.5275,1.8501,0.0205,7.7124,0.0051,0.0012,0.1557,0.0960,15.6497
696,11.5402,1.8438,8.0349,5.3970,0.0105,8.0042,0.3195,0.0897,21.8280
697,12.0968,1.7371,0.0256,7.8324,0.0074,0.0015,0.1775,0.1243,14.1613
698,8.8278,1.9875,12.1766,9.8046,0.0143,12.1403,0.3037,0.0945,23.3902
699,10.5587,1.7070,0.0258,8.2538,0.0059,0.0012,0.1651,0.0798,12.5364
700,8.7378,1.8701,8.2229,5.3347,0.0073,8.1910,0.3374,0.1071,19.2753
701,11.0684,1.6778,0.0279,7.6785,0.0077,0.0019,0.1785,0.0763,13.0288
702,8.1834,1.9470,11.5209,10.8201,0.0117,11.4855,0.3375,0.0922,22.0810
703,11.7635,1.7943,0.0260,7.0129,0.0093,0.0012,0.1780,0.0736,13.8353
704,15.3809,2.1936,0.0304,5.3490,0.0096,0.0014,0.2135,0.0752,17.8936
705,16.7481,1.9281,0.0285,5.1627,0.0089,0.0017,0.2066,0.1003,19.0116
706,8.5027,1.9083,9.4104,7.8501,0.0054,9.3825,0.2566,0.0818,20.1598
707,10.9548,1.7805,0.0271,8.8970,0.0052,0.0015,0.1847,0.0774,13.0245
708,8.1898,1.9379,7.5287,10.7120,0.0057,7.5039,0.2854,0.0748,18.0166
709,16.6975,4.6517,0.0279,5.1990,0.0067,0.0015,0.2309,0.0744,21.6825
710,8.8919,2.0205,9.3111,8.5233,0.0067,9.2823,0.3512,0.0863,20.6610
711,10.7045,2.0127,0.0363,7.6450,0.0096,0.0017,0.2362,0.0662,13.0559
712,8.7957,1.8190,9.7588,9.5190,0.0097,9.7312,0.3302,0.1141,20.8178
713,10.1289,1.7234,0.0275,7.9308,0.0092,0.0017,0.1565,0.0900,12.1262
714,8.8039,1.8907,6.2808,5.4222,0.0075,6.2546,0.2579,0.0747,17.3080
715,13.2066,1.7837,0.0253,7.7054,0.0061,0.0016,0.1816,0.0835,15.2808
716,14.8975,2.2877,0.0240,5.4187,0.0048,0.0013,0.2285,0.0840,17.5216
717,17.4003,1.9491,0.0422,5.3753,0.0123,0.0015,0.3795,0.1034,19.8746
718,17.6505,2.2990,0.0400,5.3762,0.0114,0.0032,0.2305,0.1031,20.3232
719,17.7330,1.7941,0.0326,5.7662,0.0082,0.0017,0.2309,0.0906,19.8812
720,8.2153,2.0618,12.1765,11.4600,0.0045,12.1468,0.2692,0.0966,22.8194
721,11.4310,1.7807,0.0250,11.4648,0.0060,0.0015,0.1698,0.0793,13.4858
722,8.7004,1.9066,6.2592,8.7676,0.0090,6.2335,0.2732,0.0747,17.2142
723,14.2340,3.9387,16.8493,5.2498,0.0090,16.8105,0.2998,0.0609,35.3826
724,7.4206,1.8088,0.0238,5.0415,0.0061,0.0013,0.1658,0.0881,9.5071
725,11.4419,1.7833,0.0255,4.8836,0.0061,0.0014,0.1683,0.0779,13.4969
726,7.2778,2.2499,21.6206,8.0737,0.0054,21.5921,0.3612,0.0802,31.5897
727,6.8996,1.7405,0.0193,9.9648,0.0046,0.0019,0.1386,0.0814,8.8795
728,8.7929,1.8528,3.2468,5.1880,0.0118,3.1994,0.2479,0.0823,14.2228
729,15.2208,1.6625,0.0178,5.6935,0.0043,0.0011,0.1184,0.0850,17.1045
730,10.2536,1.8315,10.3857,10.8133,0.0060,10.3637,0.2632,0.0687,22.8028
731,10.6875,1.7296,0.0210,8.0370,0.0044,0.0012,0.1462,0.0780,12.6623
732,11.8421,1.8406,2.9743,5.2909,0.0050,2.9369,0.2348,0.0699,16.9617
733,15.8846,1.9325,16.0921,6.2277,0.0282,16.0404,0.2301,0.0593,34.1986
734,6.8915,1.6965,0.0170,4.9946,0.0048,0.0013,0.1191,0.0960,8.8201
735,10.7301,1.7054,0.0208,5.6125,0.0048,0.0011,0.1353,0.0708,12.6623
736,7.3934,1.9912,18.9486,8.0976,0.0063,18.9236,0.3042,0.0640,28.7013
737,7.6426,1.8271,0.0318,11.4588,0.0053,0.0014,0.1391,0.0915,9.7322
738,11.9456,2.0663,0.0272,5.3357,0.0094,0.0009,0.1896,0.0723,14.3009
739,17.4721,1.7853,0.0219,4.9290,0.0057,0.0013,0.1557,0.1279,19.5629
740,7.6530,2.4923,23.3500,14.8835,0.0097,23.3125,0.2252,0.0592,33.7796
741,7.8498,1.8654,0.0335,7.2205,0.0094,0.0013,0.1950,0.1040,10.0478
742,9.3600,2.0411,1.1299,5.3017,0.0128,1.0747,0.2548,0.0637,12.8495
743,13.1483,7.0154,21.7519,5.3560,0.0116,21.7084,0.2413,0.0755,42.2325
744,7.0420,1.8955,0.0495,5.2282,0.0061,0.0024,0.1924,0.0880,9.2674
745,7.9887,1.8290,0.0192,5.6202,0.0043,0.0010,0.1448,0.0813,10.0629
746,8.7794,2.1792,17.9607,10.0020,0.0073,17.9282,0.2635,0.0814,29.2643
747,7.3273,1.7627,0.0271,8.4338,0.0075,0.0017,0.1718,0.0916,9.3805
748,8.9811,2.2526,0.0238,5.4461,0.0064,0.0014,0.1811,0.0638,11.5024
749,19.3277,2.3901,0.0335,5.2950,0.0085,0.0013,0.2023,0.0835,22.0370
750,14.6778,1.9735,1.7811,5.5496,0.0065,1.7579,0.1895,0.0847,18.7066
751,16.2109,1.8285,0.0236,9.1213,0.0060,0.0012,0.1729,0.0945,18.3305
752,10.2511,2.0145,7.5395,11.9886,0.0066,7.5149,0.2300,0.0752,20.1105
753,19.0548,1.8127,0.0199,5.2631,0.0047,0.0012,0.2397,0.0849,21.2120
754,8.7223,2.1862,11.7361,9.9048,0.0103,11.7007,0.3056,0.1046,23.0548
755,9.3398,1.7465,0.0267,9.2169,0.0071,0.0013,0.1957,0.0782,11.3869
756,11.5814,1.8366,2.8447,5.4339,0.0103,2.8139,0.2462,0.0923,16.6012
757,14.2713,1.7330,0.0374,5.1268,0.0057,0.0018,0.1823,0.0905,16.3145
758,9.9155,1.8337,7.7567,11.8492,0.0065,7.7336,0.2450,0.0767,19.8276
759,19.0572,1.7991,0.0301,5.5129,0.0129,0.0009,0.1670,0.0637,21.1172
760,8.6405,1.7831,11.0443,9.8670,0.0048,11.0255,0.2693,0.0662,21.8035
761,10.4101,1.8005,0.0170,8.9206,0.0043,0.0014,0.1218,0.0759,12.4253
762,7.4833,1.8538,10.5028,5.3525,0.0058,10.4795,0.2552,0.0900,20.1851
763,10.7281,1.7520,0.0203,7.4539,0.0050,0.0015,0.1431,0.0999,12.7433
764,10.9470,1.8356,6.7441,5.3370,0.0053,6.7234,0.2097,0.0822,19.8187
765,12.7804,1.6881,0.0245,7.0941,0.0060,0.0013,0.1306,0.0735,14.6972
766,12.2037,1.8661,9.0946,5.7079,0.0047,9.0746,0.1873,0.0727,23.4245
767,10.4240,1.6699,0.0180,7.1909,0.0045,0.0015,0.1316,0.0796,12.3231
768,10.4447,1.7997,6.8440,5.2577,0.0057,6.8226,0.2149,0.0763,19.3797
769,11.7007,1.8002,0.0243,6.6433,0.0061,0.0013,0.1764,0.0741,13.7757
770,13.2030,1.8297,5.4445,5.2920,0.0061,5.4195,0.2756,0.0798,20.8327
771,11.9644,1.7459,0.0215,5.9842,0.0054,0.0014,0.1610,0.0698,13.9627
772,12.9309,1.8931,5.3413,5.2950,0.0096,5.3043,0.2814,0.0700,20.5168
773,13.0297,1.9198,0.0382,6.0130,0.0084,0.0018,0.2921,0.0775,15.3574
774,9.2875,1.9604,7.4166,11.0152,0.0451,7.3274,0.3871,0.1970,19.2485
775,11.6276,1.7853,0.0376,9.0192,0.0120,0.0018,0.2630,0.0993,13.8127
776,8.3073,1.9158,12.0192,5.4872,0.0085,11.9857,0.3735,0.1112,22.7269
777,7.1267,1.9501,0.0585,7.8476,0.0249,0.0027,0.2360,0.0805,9.4518
778,7.7702,1.9013,2.5748,5.1133,0.0065,2.5455,0.2284,0.0776,12.5524
779,14.7400,1.7948,0.0309,6.3505,0.0075,0.0007,0.2262,0.0848,16.8767
780,13.9500,1.9432,1.5100,5.2919,0.0068,1.4803,0.2479,0.0945,17.7456
781,14.2275,1.8590,0.0277,5.7667,0.0058,0.0013,0.1874,0.1029,16.4044
782,16.2567,1.8468,0.0328,7.6633,0.0093,0.0017,0.2254,0.0991,18.4608
783,15.5570,1.7481,0.0277,4.9136,0.0070,0.0015,0.1959,0.0796,17.6083
784,12.6830,1.8525,6.9973,5.7321,0.0092,6.9624,0.3190,0.1028,21.9545
785,9.3289,1.7359,0.0290,6.1331,0.0069,0.0017,0.1993,0.0851,11.3782
786,9.0032,1.9043,5.1407,5.1898,0.0080,5.0980,0.3092,0.0770,16.4345
787,10.8997,1.8329,0.0345,6.5770,0.0071,0.0018,0.3151,0.1012,13.1834
788,7.7064,1.9541,12.0448,7.9515,0.0063,12.0195,0.3341,0.1046,22.1440
789,8.6437,1.8154,0.0270,7.3532,0.0085,0.0015,0.1777,0.1037,10.7675
790,7.8572,1.9412,4.3392,5.3391,0.0130,4.2987,0.3141,0.1170,14.5687
791,12.8587,2.0074,0.0397,7.2076,0.0078,0.0017,0.3455,0.1183,15.3695
792,9.0366,2.0597,3.4747,5.2312,0.0093,3.4406,0.3396,0.1280,15.0387
793,13.8707,1.8480,0.0377,6.8186,0.0083,0.0020,0.2675,0.1062,16.1302
794,14.9451,1.7629,0.0367,5.2981,0.0111,0.0019,0.2797,0.0998,17.1243
795,14.3808,2.1828,0.0554,4.8613,0.0125,0.0022,0.8545,0.2143,17.6878
796,15.0158,1.9646,0.0550,4.7386,0.0294,0.0025,0.2168,0.0849,17.3372
797,15.1567,1.7943,0.0274,4.8798,0.0081,0.0014,0.2076,0.0990,17.2850
798,8.6273,2.0832,8.6433,9.0450,0.0099,8.6076,0.3278,0.1031,19.7846
799,10.2826,1.8193,0.0308,7.7029,0.0070,0.0020,0.2153,0.0943,12.4423
800,7.8639,1.8395,10.8975,8.1768,0.0047,10.8736,0.2735,0.0762,20.9507
801,9.6941,1.7425,0.0245,7.5554,0.0060,0.0017,0.1800,0.0947,11.7358
802,11.6777,1.8801,2.2963,5.1983,0.0085,2.2674,0.2395,0.1098,16.2034
803,14.3858,1.7923,0.0325,6.6532,0.0090,0.0018,0.2734,0.0945,16.5785
804,8.2655,1.8365,9.3940,8.7216,0.0045,9.3753,0.2618,0.0717,19.8295
805,10.4973,1.6948,0.0220,7.7185,0.0047,0.0015,0.1598,0.0843,12.4583
806,8.6495,1.9506,5.6535,5.6932,0.0078,5.6229,0.3056,0.0929,16.6521
807,12.0114,1.7886,0.0243,7.7528,0.0057,0.0013,0.1721,0.0963,14.0927
808,8.3702,1.9488,9.2110,8.2552,0.0081,9.1727,0.3658,0.1005,19.9963
809,7.6643,1.7785,0.0353,7.4239,0.0083,0.0019,0.2716,0.0955,9.8452
810,8.6370,1.9672,5.3428,5.1854,0.0097,5.3027,0.2264,0.0845,16.2578
811,12.6814,1.8892,0.0245,7.2090,0.0063,0.0017,0.1905,0.0923,14.8778
812,8.9961,1.9462,4.1051,5.2423,0.0125,4.0647,0.3030,0.1151,15.4655
813,12.0677,1.8173,0.0417,6.7433,0.0085,0.0020,0.2763,0.1025,14.3054
814,8.5756,1.8397,8.3270,7.1724,0.0058,8.2999,0.2207,0.0800,19.0430
815,9.2882,2.0097,0.0412,7.6584,0.0097,0.0018,0.3040,0.1185,11.7615
816,8.7942,1.9828,4.6811,5.1843,0.0191,4.6024,0.5747,0.1741,16.2068
817,11.4766,1.9240,0.0430,7.0687,0.0101,0.0024,0.3216,0.1402,13.9055
818,12.2210,2.0075,1.8101,5.7035,0.0052,1.7776,0.4142,0.1229,16.5757
819,14.7955,1.7812,0.0380,5.9678,0.0105,0.0017,0.2296,0.0916,16.9358
820,8.1922,1.8401,10.9423,10.8059,0.0070,10.9144,0.2951,0.0943,21.3640
821,8.3665,1.7983,0.0219,6.5261,0.0083,0.0012,0.1408,0.0788,10.4063
822,8.5148,1.8921,2.7905,5.3987,0.0073,2.7580,0.3399,0.0859,13.6232
823,14.4412,1.8383,0.0397,6.4276,0.0120,0.0018,0.2509,0.1005,16.6706
824,7.5566,2.0010,8.1206,10.4188,0.0119,8.0744,0.3297,0.1106,18.1184
825,12.9648,1.8229,0.0398,9.4356,0.0113,0.0019,0.2532,0.1068,15.1874
826,7.9375,1.9614,7.2142,5.1799,0.0094,7.1710,0.4053,0.1101,17.6285
827,11.4411,1.9803,0.0277,7.5871,0.0073,0.0017,0.1976,0.0805,13.7271
828,12.0634,2.5504,4.5804,7.8073,0.0266,1.0023,0.5527,0.1474,19.8944
829,14.3080,1.7506,0.0240,4.8945,0.0056,0.0014,4.7022,0.2260,21.0108
830,9.0323,1.7931,0.0378,4.9640,0.0080,0.0021,0.2588,0.1120,11.2339
831,13.7085,1.7678,0.0226,4.7629,0.0048,0.0013,0.1730,0.0870,15.7590
832,9.0726,1.8661,6.5083,5.3296,0.0094,6.4773,0.3103,0.0872,17.8444
833,10.9317,1.7566,0.0261,6.8408,0.0055,0.0019,0.1611,0.0781,12.9536
834,8.4686,2.0360,9.3793,9.6333,0.0110,9.3386,0.3264,0.1198,20.3300
835,9.0415,1.8209,0.0445,8.4749,0.0093,0.0022,0.3003,0.1270,11.3342
836,8.7639,1.9432,4.5815,5.0930,0.0123,4.5332,0.3230,0.0890,15.7007
837,12.5789,1.8517,0.0280,6.9926,0.0096,0.0012,0.1810,0.0819,14.7216
838,9.9033,2.1916,11.7677,5.5199,0.0064,11.7339,0.2897,0.0850,24.2372
839,8.1694,1.8017,0.0313,7.1912,0.0068,0.0014,0.1970,0.0862,10.2855
840,7.8580,1.9563,3.1551,5.1659,0.0093,3.1219,0.2471,0.0829,13.2994
841,11.9640,10.3289,0.1182,5.2432,0.0127,0.0714,0.2408,0.0953,22.7471
842,13.0239,1.8987,1.0610,5.2861,0.0131,1.0216,0.1828,0.0646,16.2310
843,16.4930,1.7398,0.0215,5.4863,0.0052,0.0012,0.2196,0.0871,18.5610
844,12.7530,2.0065,3.4396,5.7646,0.0067,3.4109,0.2478,0.0856,18.5325
845,21.1620,1.8020,0.0204,5.4209,0.0051,0.0015,0.1458,0.0996,23.2299
846,8.6382,2.0006,10.6969,10.1233,0.0066,10.6659,0.3348,0.0806,21.7512
847,12.2867,1.8642,0.0269,7.3580,0.0050,0.0012,0.2181,0.0966,14.4924
848,8.8420,1.9301,9.3552,7.6087,0.0095,9.3219,0.2966,0.0913,20.5152
849,9.7967,1.7187,0.0246,7.9457,0.0054,0.0017,0.1527,0.0902,11.7829
850,8.7646,1.9661,6.4536,5.4091,0.0057,6.4301,0.2740,0.0992,17.5575
851,11.7290,2.0129,0.0330,7.3351,0.0077,0.0019,0.2525,0.1146,14.1419
852,14.9852,1.9629,0.0373,5.1810,0.0102,0.0015,0.2314,0.0892,17.3060
853,14.7462,3.3028,0.0322,5.0204,0.0075,0.0016,0.4601,0.1059,18.6471
854,12.3085,1.9237,5.6655,6.2431,0.0097,5.6265,0.2644,0.0700,20.2320
855,15.3993,2.2110,0.0389,6.3615,0.0120,0.0018,2.1034,0.0830,19.8356
856,12.0645,5.0498,0.0868,8.4397,0.0578,0.0019,0.2246,0.0796,17.5052
857,28.5317,2.7721,0.0716,11.3326,0.0177,0.0026,0.8198,0.0913,32.2865
858,13.7562,1.8719,0.0238,5.6276,0.0062,0.0012,0.2079,0.1601,16.0199
859,17.2533,1.8185,0.0190,4.9558,0.0045,0.0017,0.1263,0.1571,19.3742
860,8.9991,2.0822,16.8559,10.2897,0.0060,16.8332,0.2613,0.0792,28.2777
861,7.8233,1.7839,0.0228,8.4727,0.0057,0.0018,0.1890,0.0907,9.9096
862,10.0907,2.3027,0.0285,5.4078,0.0071,0.0012,0.1783,0.0794,12.6797
863,12.5160,6.7689,7.7827,5.3649,0.0064,7.7528,0.3286,0.0688,27.4649
864,8.4929,1.9455,2.5809,6.3366,0.0103,2.5472,0.2598,0.0843,13.3634
865,15.3681,1.7795,0.0235,5.3597,0.0057,0.0015,0.1367,0.0791,17.3870
866,9.4780,2.2281,16.1470,12.4897,0.0066,16.1145,0.2796,0.0698,28.2025
867,11.5734,1.7543,0.0277,9.2044,0.0072,0.0014,0.1981,0.0706,13.6241
868,9.2978,1.8562,11.8945,10.4556,0.0124,11.8525,0.3403,0.1086,23.4974
869,9.7615,1.7390,0.0230,8.1454,0.0052,0.0014,0.1337,0.0907,11.7480
870,8.6925,1.9121,4.9229,5.2107,0.0052,4.8998,0.2725,0.0896,15.8896
871,17.4425,4.6495,0.0344,5.3738,0.0081,0.0013,0.2071,0.0631,22.3966
872,9.3433,1.8960,11.1062,10.2886,0.0051,11.0797,0.2520,0.0600,22.6575
873,9.8425,1.6641,0.0222,7.8168,0.0050,0.0016,0.1520,0.0787,11.7595
874,8.5766,1.7886,6.7771,5.2326,0.0043,6.7555,0.2681,0.0726,17.4830
875,14.8911,1.9230,0.0223,8.0675,0.0054,0.0013,0.1598,0.0867,17.0828
876,10.0293,1.7966,11.8004,5.5697,0.0048,11.7739,0.2664,0.0688,23.9615
877,9.1394,1.6967,0.0206,8.2183,0.0050,0.0013,0.1595,0.0777,11.0940
878,9.6583,1.9155,2.8500,5.5194,0.0065,2.8195,0.2895,0.0753,14.7886
879,12.2828,9.7984,0.2233,6.0514,0.0150,0.1788,0.2382,0.0918,22.6345
880,9.2487,1.8320,10.3058,10.1873,0.0066,10.2851,0.2419,0.0686,21.6970
881,9.9654,1.8091,0.0213,7.9591,0.0056,0.0015,0.1595,0.0652,12.0205
